Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,30000
Base Time Seconds,1708790462
Base Time Fractional,.690476693
Base Time,02/24/2024 16:01:02.690476693
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
1.155271278802e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.332051031,None,
1.155048589778e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.332289910,None,
1.146413204313e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.332528061,None,
1.1482936894e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.332767667,None,
1.149295790006e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.333005122,None,
1.157918803858e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.333244031,None,
1.154182576909e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.335734000,None,
1.153489766614e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.335975879,None,
1.153885658211e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.336216910,None,
1.147897797803e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.336458667,None,
1.157374452912e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.336700516,None,
1.156149663283e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.336943000,None,
1.159712687658e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.337183334,None,
1.14972879644e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.337424394,None,
1.142899666388e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.337664152,None,
1.146920440422e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.337903152,None,
1.17642673603e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.340399000,None,
1.167964553138e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.340641031,None,
1.181078462297e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.340879910,None,
1.168471789247e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.341119637,None,
1.175127716726e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.341359213,None,
1.16776660734e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.341599516,None,
1.179717584932e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.341837667,None,
1.168447046023e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.342074394,None,
1.173729724523e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.342313970,None,
1.173643123236e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.342551485,None,
1.191804743166e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.345043000,None,
1.172282311915e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.345284697,None,
1.173024609681e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.345525091,None,
1.167506862952e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.345766849,None,
1.161543737564e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.346005000,None,
1.164154151375e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.346243182,None,
1.153638266354e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.346480728,None,
1.170760601494e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.346721819,None,
1.153984671978e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.346959940,None,
1.167605835988e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.347201728,None,
1.133670456444e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.349694000,None,
1.139868642791e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.349933788,None,
1.133336422449e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.350172819,None,
1.143555388364e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.350411728,None,
1.144817294566e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.350652031,None,
1.135427227824e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.350888879,None,
1.14033876471e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.351126303,None,
1.134004490439e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.351366667,None,
1.133992118809e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.351606970,None,
1.13637984329e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.351847334,None,
1.141019204329e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.354342000,None,
1.138173729559e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.354583213,None,
1.139596466944e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.354824970,None,
1.14429768613e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.355063849,None,
1.144136854947e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.355305031,None,
1.145633822109e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.355546091,None,
1.139584095314e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.355784273,None,
1.144112111688e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.356023182,None,
1.139287176208e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.356264394,None,
1.145077098784e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.356502546,None,
1.148714357839e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.358994000,None,
1.149939149153e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.359232031,None,
1.149456655605e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.359472334,None,
1.153749611019e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.359711940,None,
1.145015240637e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.359953061,None,
1.155283693069e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.360190637,None,
1.154405307379e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.360429516,None,
1.155370294475e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.360666940,None,
1.150458757589e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.360905788,None,
1.156533227642e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.361146849,None,
1.135575687377e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.363640000,None,
1.144421402424e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.363877819,None,
1.142503799861e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.364119576,None,
1.137171627574e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.364357758,None,
1.133893145774e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.364598122,None,
1.138680966366e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.364837758,None,
1.133559111779e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.365075182,None,
1.140648055446e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.365314788,None,
1.133608598297e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.365555122,None,
1.143072894816e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.365794728,None,
1.14166252906e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.368290000,None,
1.157436356591e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.368526970,None,
1.143679104658e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.368769455,None,
1.151040224173e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.369009788,None,
1.138965513843e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.369251697,None,
1.143147124592e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.369489182,None,
1.139621210203e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.369728788,None,
